       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255S LINE2 .ICL001. 1   *****
 
   285    124.000        0.080      -568.982       609.351        0.011        0.427        0.400        0.020      -22.995
   286    124.000        0.055       592.983      -563.949        0.011        0.618        0.579        0.017      -22.995
   287    125.000        0.089      -192.102      -614.348        0.013        0.450        0.422        0.012      -23.373
   288    125.000        0.056      -198.137      -606.888        0.013        0.714        0.670        0.020      -23.373
   289    126.000        0.041      -478.993       133.998        0.011        0.775        0.727        0.014      -23.750
   290    126.000        0.030      -194.952      -558.032        0.011        1.053        0.988        0.015      -23.750
   291    128.000        0.084      -349.312      -613.059        0.013        0.463        0.434        0.017      -24.506
   292    128.000        0.050      -591.114      -610.681        0.013        0.781        0.733        0.014      -24.506
   293    128.000        0.047      -598.592      -604.751        0.013        0.818        0.767        0.015      -24.506
   294    128.000        0.045      -352.557      -601.483        0.013        0.857        0.804        0.018      -24.506
   295    129.000        0.050      -611.160      -193.631        0.011        0.639        0.599        0.012      -24.883
   296    129.000        0.037      -553.077      -609.837        0.011        0.858        0.805        0.011      -24.883
   297    129.000        0.035       600.614      -459.563        0.011        0.921        0.864        0.013      -24.883
   298    130.000        0.060       609.629      -611.342        0.016        0.777        0.728        0.011      -25.261
   299    130.000        0.036       603.891      -609.084        0.016        1.290        1.210        0.016      -25.261
   300    131.000        0.048       609.210       174.941        0.011        0.685        0.642        0.016      -25.639
   301    131.000        0.040       602.798       168.446        0.011        0.833        0.781        0.015      -25.639
