       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

*****   MF file version = 1    V255Q LINE2 .ICL001. 1   *****

   262    376.000        0.112      -585.472      -612.805        0.022        0.506        0.418        0.021     -130.657
   263    376.000        0.105       610.160      -394.839        0.022        0.542        0.447        0.031     -130.657
   264    376.000        0.097      -599.294       522.179        0.022        0.587        0.484        0.025     -130.657
   265    376.000        0.067       417.277      -180.417        0.022        0.841        0.694        0.021     -130.657
   266    376.000        0.064      -562.087      -221.960        0.022        0.886        0.731        0.027     -130.657
   267    377.000        0.094       -93.014      -385.634        0.022        0.606        0.500        0.020     -131.068
   268    377.000        0.089         1.609      -272.945        0.022        0.639        0.527        0.028     -131.068
   269    378.000        0.104      -614.112      -610.036        0.021        0.521        0.430        0.027     -131.479
   270    378.000        0.082       482.376       568.658        0.021        0.659        0.544        0.019     -131.479
   271    378.000        0.076      -611.930        26.485        0.020        0.780        0.644        0.025     -131.479
   272    378.000        0.070      -605.488        22.632        0.021        0.772        0.637        0.021     -131.479
   273    379.000        0.106       224.021      -345.477        0.021        0.518        0.427        0.024     -131.890
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    6
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

   274    379.000        0.084      -100.585      -268.607        0.021        0.655        0.540        0.020     -131.890
   275    380.000        0.092       540.223      -302.101        0.021        0.612        0.504        0.025     -132.300
   276    380.000        0.073       229.175      -609.711        0.021        0.764        0.630        0.023     -132.300
   277    380.000        0.053       602.549      -613.643        0.021        1.048        0.864        0.034     -132.300
   278    381.000        0.155      -610.116      -585.665        0.022        0.367        0.303        0.026     -132.711
   279    381.000        0.097       117.431      -285.562        0.022        0.586        0.484        0.024     -132.711
   280    381.000        0.092      -612.207       398.652        0.022        0.616        0.508        0.026     -132.711
   281    381.000        0.079      -528.466      -598.740        0.022        0.723        0.596        0.028     -132.711
   282    381.000        0.077       293.580      -238.126        0.022        0.743        0.613        0.020     -132.711
   283    381.000        0.075      -602.240      -582.000        0.021        0.827        0.682        0.025     -132.711
   284    382.000        0.144       608.755       201.590        0.021        0.383        0.316        0.019     -133.122
   285    382.000        0.086       -62.353       609.731        0.021        0.642        0.530        0.020     -133.122
   286    383.000        0.108      -613.078        32.420        0.021        0.524        0.432        0.026     -133.533
   287    383.000        0.095       587.696      -502.727        0.021        0.596        0.492        0.023     -133.533
   288    383.000        0.080      -476.786      -611.919        0.021        0.701        0.579        0.022     -133.533
   289    383.000        0.077       410.569       -38.131        0.021        0.732        0.604        0.019     -133.533
   290    383.000        0.069      -298.177      -217.238        0.021        0.822        0.678        0.023     -133.533
   291    383.000        0.059       609.032      -108.432        0.021        0.954        0.786        0.031     -133.533
   292    384.000        0.101      -132.318       -38.163        0.022        0.567        0.468        0.018     -133.944
   293    385.000        0.120        83.298      -612.705        0.021        0.464        0.383        0.020     -134.355
   294    385.000        0.113      -559.900      -609.066        0.021        0.493        0.407        0.026     -134.355
   295    385.000        0.086       -92.860      -290.335        0.021        0.644        0.531        0.018     -134.355
   296    385.000        0.086      -498.885      -556.946        0.021        0.647        0.533        0.019     -134.355
   297    385.000        0.082      -190.972      -500.101        0.021        0.676        0.557        0.023     -134.355
   298    386.000        0.123       146.605       608.514        0.021        0.455        0.376        0.019     -134.766
   299    386.000        0.106       175.377      -120.214        0.021        0.527        0.435        0.022     -134.766
   300    386.000        0.099       139.954      -613.858        0.021        0.568        0.468        0.021     -134.766
